time_from_start_s,level,message
9301.00,INFO,"Mister pulse started; ON until 9301.25s, cooldown until 9305.25s"
9370.01,INFO,"Mister pulse started; ON until 9370.26s, cooldown until 9374.26s"
9422.04,INFO,"Mister pulse started; ON until 9422.29s, cooldown until 9426.29s"
9485.02,INFO,"Mister pulse started; ON until 9485.27s, cooldown until 9489.27s"
9551.04,INFO,"Mister pulse started; ON until 9551.29s, cooldown until 9555.29s"
9587.02,INFO,"Mister pulse started; ON until 9587.27s, cooldown until 9591.27s"
9644.01,INFO,"Mister pulse started; ON until 9644.26s, cooldown until 9648.26s"
9714.01,INFO,"Mister pulse started; ON until 9714.26s, cooldown until 9718.26s"
9772.04,INFO,"Mister pulse started; ON until 9772.29s, cooldown until 9776.29s"
9838.02,INFO,"Mister pulse started; ON until 9838.27s, cooldown until 9842.27s"
9882.00,INFO,"Mister pulse started; ON until 9882.25s, cooldown until 9886.25s"
9947.05,INFO,"Mister pulse started; ON until 9947.30s, cooldown until 9951.30s"
10018.01,INFO,"Mister pulse started; ON until 10018.26s, cooldown until 10022.26s"
10054.00,INFO,"Mister pulse started; ON until 10054.25s, cooldown until 10058.25s"
10109.04,INFO,"Mister pulse started; ON until 10109.29s, cooldown until 10113.29s"
10159.01,INFO,"Mister pulse started; ON until 10159.26s, cooldown until 10163.26s"
10227.00,INFO,"Mister pulse started; ON until 10227.25s, cooldown until 10231.25s"
10279.04,INFO,"Mister pulse started; ON until 10279.29s, cooldown until 10283.29s"
10346.01,INFO,"Mister pulse started; ON until 10346.26s, cooldown until 10350.26s"
10399.03,INFO,"Mister pulse started; ON until 10399.28s, cooldown until 10403.28s"
10431.02,INFO,"Mister pulse started; ON until 10431.27s, cooldown until 10435.27s"
10465.05,INFO,"Mister pulse started; ON until 10465.30s, cooldown until 10469.30s"
10506.04,INFO,"Mister pulse started; ON until 10506.29s, cooldown until 10510.29s"
10556.00,INFO,"Mister pulse started; ON until 10556.25s, cooldown until 10560.25s"
10625.02,INFO,"Mister pulse started; ON until 10625.27s, cooldown until 10629.27s"
10675.04,INFO,"Mister pulse started; ON until 10675.29s, cooldown until 10679.29s"
10734.04,INFO,"Mister pulse started; ON until 10734.29s, cooldown until 10738.29s"
10765.03,INFO,"Mister pulse started; ON until 10765.28s, cooldown until 10769.28s"
10800.03,INFO,"Mister pulse started; ON until 10800.28s, cooldown until 10804.28s"
10850.00,INFO,"Mister pulse started; ON until 10850.25s, cooldown until 10854.25s"
10917.02,INFO,"Mister pulse started; ON until 10917.27s, cooldown until 10921.27s"
10963.01,INFO,"Mister pulse started; ON until 10963.26s, cooldown until 10967.26s"
10994.03,INFO,"Mister pulse started; ON until 10994.28s, cooldown until 10998.28s"
11059.02,INFO,"Mister pulse started; ON until 11059.27s, cooldown until 11063.27s"
11094.01,INFO,"Mister pulse started; ON until 11094.26s, cooldown until 11098.26s"
11146.05,INFO,"Mister pulse started; ON until 11146.30s, cooldown until 11150.30s"
11213.01,INFO,"Mister pulse started; ON until 11213.26s, cooldown until 11217.26s"
11262.00,INFO,"Mister pulse started; ON until 11262.25s, cooldown until 11266.25s"
11321.05,INFO,"Mister pulse started; ON until 11321.30s, cooldown until 11325.30s"
11386.04,INFO,"Mister pulse started; ON until 11386.29s, cooldown until 11390.29s"
11419.01,INFO,"Mister pulse started; ON until 11419.26s, cooldown until 11423.26s"
11464.03,INFO,"Mister pulse started; ON until 11464.28s, cooldown until 11468.28s"
11530.03,INFO,"Mister pulse started; ON until 11530.28s, cooldown until 11534.28s"
11563.03,INFO,"Mister pulse started; ON until 11563.28s, cooldown until 11567.28s"
11606.04,INFO,"Mister pulse started; ON until 11606.29s, cooldown until 11610.29s"
11662.03,INFO,"Mister pulse started; ON until 11662.28s, cooldown until 11666.28s"
11718.04,INFO,"Mister pulse started; ON until 11718.29s, cooldown until 11722.29s"
11780.03,INFO,"Mister pulse started; ON until 11780.28s, cooldown until 11784.28s"
11830.02,INFO,"Mister pulse started; ON until 11830.27s, cooldown until 11834.27s"
11893.05,INFO,"Mister pulse started; ON until 11893.30s, cooldown until 11897.30s"
11949.01,INFO,"Mister pulse started; ON until 11949.26s, cooldown until 11953.26s"
12017.04,INFO,"Mister pulse started; ON until 12017.29s, cooldown until 12021.29s"
12057.00,INFO,"Mister pulse started; ON until 12057.25s, cooldown until 12061.25s"
12111.01,INFO,"Mister pulse started; ON until 12111.26s, cooldown until 12115.26s"
12147.03,INFO,"Mister pulse started; ON until 12147.28s, cooldown until 12151.28s"
12205.01,INFO,"Mister pulse started; ON until 12205.26s, cooldown until 12209.26s"
12239.03,INFO,"Mister pulse started; ON until 12239.28s, cooldown until 12243.28s"
12281.00,INFO,"Mister pulse started; ON until 12281.25s, cooldown until 12285.25s"
12340.00,INFO,"Mister pulse started; ON until 12340.25s, cooldown until 12344.25s"
12373.04,INFO,"Mister pulse started; ON until 12373.29s, cooldown until 12377.29s"
12409.02,INFO,"Mister pulse started; ON until 12409.27s, cooldown until 12413.27s"
12465.04,INFO,"Mister pulse started; ON until 12465.29s, cooldown until 12469.29s"
12523.00,INFO,"Mister pulse started; ON until 12523.25s, cooldown until 12527.25s"
12556.04,INFO,"Mister pulse started; ON until 12556.29s, cooldown until 12560.29s"
12590.04,INFO,"Mister pulse started; ON until 12590.29s, cooldown until 12594.29s"
12638.01,INFO,"Mister pulse started; ON until 12638.26s, cooldown until 12642.26s"
12696.04,INFO,"Mister pulse started; ON until 12696.29s, cooldown until 12700.29s"
12761.04,INFO,"Mister pulse started; ON until 12761.29s, cooldown until 12765.29s"
12794.03,INFO,"Mister pulse started; ON until 12794.28s, cooldown until 12798.28s"
12835.02,INFO,"Mister pulse started; ON until 12835.27s, cooldown until 12839.27s"
12885.03,INFO,"Mister pulse started; ON until 12885.28s, cooldown until 12889.28s"
12941.04,INFO,"Mister pulse started; ON until 12941.29s, cooldown until 12945.29s"
12996.03,INFO,"Mister pulse started; ON until 12996.28s, cooldown until 13000.28s"
13052.01,INFO,"Mister pulse started; ON until 13052.26s, cooldown until 13056.26s"
13119.01,INFO,"Mister pulse started; ON until 13119.26s, cooldown until 13123.26s"
13160.05,INFO,"Mister pulse started; ON until 13160.30s, cooldown until 13164.30s"
13202.01,INFO,"Mister pulse started; ON until 13202.26s, cooldown until 13206.26s"
13261.02,INFO,"Mister pulse started; ON until 13261.27s, cooldown until 13265.27s"
13294.02,INFO,"Mister pulse started; ON until 13294.27s, cooldown until 13298.27s"
13335.02,INFO,"Mister pulse started; ON until 13335.27s, cooldown until 13339.27s"
13384.00,INFO,"Mister pulse started; ON until 13384.25s, cooldown until 13388.25s"
13441.00,INFO,"Mister pulse started; ON until 13441.25s, cooldown until 13445.25s"
13507.02,INFO,"Mister pulse started; ON until 13507.27s, cooldown until 13511.27s"
13542.02,INFO,"Mister pulse started; ON until 13542.27s, cooldown until 13546.27s"
13587.04,INFO,"Mister pulse started; ON until 13587.29s, cooldown until 13591.29s"
13618.02,INFO,"Mister pulse started; ON until 13618.27s, cooldown until 13622.27s"
13652.04,INFO,"Mister pulse started; ON until 13652.29s, cooldown until 13656.29s"
13693.03,INFO,"Mister pulse started; ON until 13693.28s, cooldown until 13697.28s"
13743.01,INFO,"Mister pulse started; ON until 13743.26s, cooldown until 13747.26s"
13806.04,INFO,"Mister pulse started; ON until 13806.29s, cooldown until 13810.29s"
13863.03,INFO,"Mister pulse started; ON until 13863.28s, cooldown until 13867.28s"
13926.01,INFO,"Mister pulse started; ON until 13926.26s, cooldown until 13930.26s"
13993.01,INFO,"Mister pulse started; ON until 13993.26s, cooldown until 13997.26s"
14035.03,INFO,"Mister pulse started; ON until 14035.28s, cooldown until 14039.28s"
14081.03,INFO,"Mister pulse started; ON until 14081.28s, cooldown until 14085.28s"
14120.00,INFO,"Mister pulse started; ON until 14120.25s, cooldown until 14124.25s"
14162.03,INFO,"Mister pulse started; ON until 14162.28s, cooldown until 14166.28s"
